	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
855	NHÀ ĐẸP GẦN PHỐ CẦU GIẤY - TRUNG TÂM QUẬN CẦU GIẤY- Ở SIÊU VIP: 45 M2 6.5 TỶ	5 tỷ	https://batdongsan.vn/nha-dep-gan-pho-cau-giay-trung-tam-quan-cau-giay-o-sieu-vip-45-m2-65-ty-r268465	45.0				"NHÀ ĐẸP GẦN PHỐ CẦU GIẤY, THÔNG VÒNG QUANH - 2 THOÁNG TRƯỚC SAU - NHÀ MỚI KEENG - TRUNG TẬM QUẬN CẦU GIẤY- Ở SIÊU VIP: 45 M2 6.5 TỶ
???? Vị trí nhà mình cực thoáng 2 mặt thoáng trước sau vĩnh viễn, khu vực trung tâm quận Cầu giấy, tương lai sát mặt Phố lớn Nguyễn Văn Huyên, gần Công viên Cầu Giấy, giao thông thuận tiện đi được từ mọi hướng.
????Nhà 45 m2 5T Tầng 1: Phòng khách, Bếp, Vệ sinh.
=> Tầng 2, 3, 4: Mỗi tầng 2 phòng rộng, Vệ sinh giữa.
=> Tầng 5: Phòng thờ, sân phơi, tiểu cảnh.
- ???? Sổ đỏ đẹp, cất két sẵn sàng giao dịch."
856	0988546953	4 tỷ	https://batdongsan.vn/0988546953-r268463	53.0	2.0	3.0	HCM	"""Mô tả:
+ Hẻm xe tải tới cửa nhà, ngay gần nhà hàng Hai Châu...
+ Nhà BTCT, 2 tầng, 2PN, 2WC. Nhà móng rất chắc có thể lên lầu. Nhà đang cho
thuê 6 triệu/tháng...
+ Pháp lý sạch, công chứng ngay, sổ vuông vức, không lỗi phong thủy."""
857	Bán nhà PHAN VĂN HỚN , Quận 12, 64m, xe tải, giá chỉ nhỉnh 4 tỷ.	4 tỷ	https://batdongsan.vn/ban-nha-phan-van-hon-quan-12-64m-xe-tai-gia-chi-nhinh-4-ty-r268462	64.0	3.0	3.0	Q12	"Bán nhà PHAN VĂN HỚN , Quận 12, 64m, xe tải, giá chỉ nhỉnh 4 tỷ.
+ Diện tích 64m, ngang 4x16, sổ đỏ chính chủ.
+ Nhà 1treet 2 lầu 3 phòng 3w
+ Nhà thuộc khu trung tâm Quận 12, giáp Hóc Môn, cách hơn 50m ra măt tiền lớn.
+ Hẻm xe tải đỗ cửa, khu vực dân trí cao, an ninh tốt.
+ Giá chào 4,7 tỷ (trước khách trả 5,8 tỷ nhưng không bán, giờ cần bán gấp và có thương lượng cho khách thiện trí)
Cam kết, dẫn khách đi xem nhà, tư vấn hỗ trợ khách mua được nhà mà không phải trả bất kỳ 1 khoản phí nào.
Với kho hàng nhà phố Hồ Chí Minh gần 20.000 phân khúc đa dạng, phong phú, được chủ nhà tin tưởng gửi bán, chúng tôi sẽ đáp ứng mọi nhu cầu của khách.
Giúp khách hàng mua được nhà ưng ý là hạnh phúc và trách nhiệm của Tôi.

Liên hệ TUYẾT SƯƠNG 0966764836"
858	Bán nhà TTN5, Quận 12, 60m, Chỉ nhỉnh 3,5 tỷ.	4 tỷ	https://batdongsan.vn/ban-nha-ttn5-quan-12-60m-chi-nhinh-35-ty-r268460	60.0	2.0	2.0	TTN 5 Q12	"Bán nhà TTN5, Quận 12, 60m, xe tải, giá chỉ nhỉnh 4 tỷ.
+ Diện tích 60m, ngang4x15m, sổ đỏ chính chủ.
+ Nhà trêt ,lầu 2 phòng 2wc.
+ Nhà thuộc khu trung tâm Quận 12, giáp Hóc Môn, cách hơn 50m ra đường lớn.
+ Hẻm xehơi đỗ cửa, khu vực dân trí cao, an ninh tốt.
+ Giá chào 3,8 tỷ (trước khách trả 5,8 tỷ nhưng không bán, giờ cần bán gấp và có thương lượng cho khách thiện trí)
Cam kết, dẫn khách đi xem nhà, tư vấn hỗ trợ khách mua được nhà mà không phải trả bất kỳ 1 khoản phí nào.
Với kho hàng nhà phố Hồ Chí Minh gần 20.000 phân khúc đa dạng, phong phú, được chủ nhà tin tưởng gửi bán, chúng tôi sẽ đáp ứng mọi nhu cầu của quý khách.
Giúp khách hàng mua được nhà ưng ý là hạnh phúc và trách nhiệm của Tôi.
Liên hệ TUYẾT SƯƠNG 0966764836"
859	Bán nhà 213 Thiên Lôi Chợ Đôn Ô tô Xe máy Đỗ vài chục chiếc Ngõ Rộng Kinh doanh buôn bán tuyệt vời	Thỏa thuận	https://batdongsan.vn/ban-nha-213-thien-loi-cho-don-o-to-xe-may-do-vai-chuc-chiec-ngo-rong-kinh-doanh-buon-ban-tuyet-voi-r268459					"Bán nhà 213 Thiên Lôi Chợ Đôn Ô tô Xe máy Đỗ vài chục chiếc Ngõ Rộng Kinh doanh buôn bán tuyệt vời

- DT 42m2 * 3.5 tầng, tầng 1 thông sàn
- Hướng: Tây Bắc
- MT: 4m
- Nhà 2 mặt ngõ, ngõ trước nhà 5m, ngõ cạnh nhà 8m
- Nhà gồm 3 PN, 2VS, phòng bếp, tầng lửng, sân phơi, phòng thờ, phòng khách
- Tặng Nội thất: Tivi, bộ Sofa, bộ bàn ăn Sang trọng, hiện đại
- Giá: 3.2 tỷ (gia lộc)

- Liên hệ: Mr. Long 082.759.0856"
860	GÓC 2 MẶT TIỀN LẠC LONG QUÂN, Q11, NGAY ĐẦM SEN, HXH 65M2, CHỈ NHỈNH 4 TỶ.	4.8 tỷ	https://batdongsan.vn/goc-2-mat-tien-lac-long-quan-q11-ngay-dam-sen-hxh-65m2-chi-nhinh-4-ty-r268458	65.0			LẠC LONG QUÂN, QUẬN 11	"Mô tả:

Nhà cấp 4 ngang 3.7x18m, diện tích công nhận đủ, nhà góc 2 mặt tiền thuận tiện ở hoặc kinh doanh online.

+ Vị trí nằm giao với đường Âu Cơ, Trình Định Trọng, Nhà thờ Giáo xứ Phú Bình.

+ Nhà chính chủ xưa nay chưa qua mua bán.

+ Chủ rất hợp tác, thương lượng tốt.

Cần thông tin thêm liên hệ: 0354095924"
861	Bán nhà Đa Sỹ, Hà Đông giao thông thuận tiện 36m, 4 tầng, 4 ngủ giá chỉ 2,7 tỷ 0962780005	2.7 tỷ	https://batdongsan.vn/ban-nha-da-sy-ha-dong-giao-thong-thuan-tien-36m-4-tang-4-ngu-gia-chi-27-ty-0962780005-r268457	36.0			Đa Sỹ, Hà Đông	"Bán nhà Đa Sỹ, Hà Đông giao thông thuận tiện 36m, 4 tầng, 4 ngủ giá chỉ 2,7 tỷ 0962780005

- Nhà thiết kế lệch tầng, năm 2018, khách mua về thêm thùng sơn là như mới.
- Thiết kế:
+ Tầng 1: Để xe, phòng khách, bếp, wc.
+ Tầng 2,3: Mỗi tầng 2 phòng, wc.
+ Tầng 4: Tum, 2 sân phơi trước sau, có thể chuyển đổi làm phòng thờ.
+ Sổ đỏ phân lô đẹp nét căng sẵn sàng giao dịch.
- Liên hệ xem nhà trực tiếp 0962780005"
862	Phú Thọ Hoà. Tân Phú. Sổ vuông vức. Hoàn công đủ. Nhỉnh 4 Tỷ.	4.1 tỷ	https://batdongsan.vn/phu-tho-hoa-tan-phu-so-vuong-vuc-hoan-cong-du-nhinh-4-ty-r268456	38.0	2.0			"+ Diện tích 38m2 Hiện trạng 1 trệt 1 lầu tổng 2PN 2WC, phòng bếp và phòng khách riêng biệt, ban công thoáng mát.
+ Hẻm trước nhà 3m thông thoáng sạch sẽ, vị trí lô góc nhưng nói không với lộ giới, ra Lũy Bán Bích, Thoại Ngọc Hầu, UBND Quận cực kỳ gần.
+ Sổ vuông vắn, hoàn công đủ, chủ nhà thiện chí bán."
863	Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005	3.4 tỷ	https://batdongsan.vn/ban-nha-pho-an-ninh-tot-tien-giao-thong-cau-do-ha-cau-ha-dong-35m-4-tang-chi-34-ty-0962780005-r268455	35.0			Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005	"Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005

+ Nhà nằm trong khu Cầu Đơ 4 rất gần phố Lê Hồng Phong, phố Quang Trung.
+ Khu vực rất gần trường, gần chợ, gần bệnh viện … an ninh tốt dân trí cao.
+ Thiết kế gồm 4 tầng, 4 phòng ngủ, khách, sân vuờn
+ Liên hệ xem nhà trực tiếp 0962780005"
864	Bán đất phân lô, ô tô tránh, kinh doanh khu đấu giá Man Bồi Gốc Găng - Hà Đông 51m, giá chỉ 4,95 tỷ 0962780005	4.95 tỷ	https://batdongsan.vn/ban-dat-phan-lo-o-to-tranh-kinh-doanh-khu-dau-gia-man-boi-goc-gang-ha-dong-51m-gia-chi-495-ty-0962780005-r268454	51.0				"Bán đất phân lô, ô tô tránh, kinh doanh khu đấu giá Man Bồi Gốc Găng - Hà Đông 51m, giá chỉ 4,95 tỷ 0962780005

- Khu đấu giá này nổi tiếng Hà Đông, giao thông thụân tiện
- Chủ rất hợp tác, thiện chí bán.
- Liên hệ xem nhà trực tiếp 0962780005"
865	Bán nhà ô tô tránh, kinh doanh Vạn Phúc, Hà Đông 35m, 4 tầng, giá chỉ 6,65 tỷ. 0962780005	6.65 tỷ	https://batdongsan.vn/ban-nha-o-to-tranh-kinh-doanh-van-phuc-ha-dong-35m-4-tang-gia-chi-665-ty-0962780005-r268453	35.0			vạn Phúc, Hà Đông	"Bán nhà ô tô tránh, kinh doanh Vạn Phúc, Hà Đông 35m, 4 tầng, giá chỉ 6,65 tỷ. 0962780005

- Nhà diện tích từ tầng 2 đua thành 45m.
- Vị trí Lô Góc cực đẹp, Phố Vạn Phúc vào 10m, trước nhà 2 ô tô 7 chỗ tránh nhau, View là Khu Nhà Liền Kề Cao Cấp, Ngõ thông đi tứ tung.
- Nhà 4 tầng khung cột chắc chắn, có thể lên thêm tầng.
+ T1: Kinh doanh + bếp + wc.
+ T2,3: Tổng 4pn + 2wc.
+ T4: Để máy giặt + sân chơi."
866	Bán nhà ô tô đỗ, kinh doanh Lê Lợi, Hà Đông 49m, 4 tầng, ngủ 4, giá chỉ 5,8 tỷ. LH 0962780005	5.8 tỷ	https://batdongsan.vn/ban-nha-o-to-do-kinh-doanh-le-loi-ha-dong-49m-4-tang-ngu-4-gia-chi-58-ty-lh-0962780005-r268452	49.0			Lê Lợi, Hà Cầu, Hà Đông, Hà Nội, -Dự án-	"Bán nhà ô tô đỗ, kinh doanh Lê Lợi, Hà Đông 49m, 4 tầng, ngủ 4, giá chỉ 5,8 tỷ. LH 0962780005

+ Nhà 4 tầng 4 ngủ khép kín, thiết kế lệch tầng, xây dựng năm 2015, chủ mới thêm vài nước sơn là đẹp long lanh.
+ Nhà 2 ngõ thông ngõ 12 và 14 ra phố Lê Lợi, Lê Hồng Phong, Lê Lai khu dịch vụ Hà Cầu, gần chợ Hà Đông, trường chuyên Lê Lợi...
+ Sổ đỏ nở hậu, sẵn sàng GIAO DỊCH
+ Liên hệ xem nhà trực tiếp 0962780005"
867	Bán nhà Trần Phú, Hà Đông 57m, 7 tầng, 17 phòng full đồ, giá chỉ 9,1 tỷ . LH 0962780005	9.1 tỷ	https://batdongsan.vn/ban-nha-tran-phu-ha-dong-57m-7-tang-17-phong-full-do-gia-chi-91-ty-lh-0962780005-r268451	57.0			Trần Phú, Văn Quán, Hà Đông, Hà Nội, -Dự án-	"Bán nhà Trần Phú, Hà Đông 57m, 7 tầng, 17 phòng full đồ, giá chỉ 9,1 tỷ . LH 0962780005

- Toà Chung cư mini 7 tầng mỗi tầng 3 phòng đang chờ thuê full, với tổng 17 phòng khép kín nội thất cơ bản, cho thuê khoảng trên 45tr/ tháng.
- Vị trí siêu đẹp , thoáng, ô tô đỗ cửa, view trường ĐH SP Nhạc Hoạ TW, là nơi hội tụ rất nhiều sinh viên các trường ĐH nên như cầu thuê phòng rất cao.
- Thiết Kế. Nhà thiết 7 tầng, 2 cầu thang riêng biệt.
+ Liên hệ xem nhà trực tiếp 0962780005"
868	Bán nhà Tô Hiệu, Hà Đông ô tô lùi cửa 38m, 5 tầng giá chỉ 5,3 tỷ. LH 0962780005	5.3 tỷ	https://batdongsan.vn/ban-nha-to-hieu-ha-dong-o-to-lui-cua-38m-5-tang-gia-chi-53-ty-lh-0962780005-r268450	38.0			Tô Hiệu, Hà Cầu, Hà Đông, Hà Nội, -Dự án-	"Bán nhà Tô Hiệu, Hà Đông ô tô lùi cửa 38m, 5 tầng giá chỉ 5,3 tỷ. LH 0962780005

+ Nhà bán nằm cách mặt phố Tô Hiệu 20m, lưu thông rất thuận lợi. Cách ô tô dừng đỗ ngày đêm 10m, trước nhà ô tô Ki-a lùi cửa, rộng 3M, ngõ thông 2 thoáng tiện ích bãi gửi xe dưới chân Chung cư Tô Hiệu.
+ Khu vực đầy đủ tiện ích, nhà gần phố, gần CHỢ HÀ ĐÔNG, SÂN BÓNG, hạ tầng văn minh, khu vực đông đúc, dân trí cao.

+ Nhà xây 5 tầng BTCT chịu lực, 4 phòng ngủ.
+ Liên hệ xem nhà trực tiếp 0962780005"
869	Bán nhà Quang Trung, Hà Đông 93m, 4 tầng, giá chỉ 7,85 tỷ. LH 0962780005	7.85 tỷ	https://batdongsan.vn/ban-nha-quang-trung-ha-dong-93m-4-tang-gia-chi-785-ty-lh-0962780005-r268449	93.0			Quang Trung, Quang Trung, Hà Đông, Hà Nội, -Dự án-	"Bán nhà Quang Trung, Hà Đông 93m, 4 tầng, giá chỉ 7,85 tỷ. LH 0962780005

+ Vị trí nhà cực đẹp, ngõ trước nhà ô tô lùi tận cửa, thông tứ tung ra Lê Trọng Tấn. Cách 50m ra ô tô đỗ ngày đêm. Đi bộ ra đường Quang Trung, gần trường Nguyễn Huệ. Nhà cũ chủ đang cho thuê. Chủ xác định bán đất tặng nhà 3 tầng vẫn ở ngon.

- Phù hợp đầu tư giữ tiền, hoặc xây căn CCMN thang máy quá tuyệt vời.
- Sổ đỏ chính chủ cất két.
- Liên hệ xem nhà trực tiếp 0962780005"
870	Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005 - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh	2.75 tỷ	https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268448	30.0			Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-	"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005

- Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở.
- Nhà hiện trạng 3 tầng ở tạm
Tầng 1 gồm phòng khách + bếp + WC
Tầng 2+3 là 2 phòng ngủ
- Sổ đỏ đẹp , sẵn sàng giao dịch luôn
+ Liên hệ xem nhà trực tiếp 0962780005"
871	Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005 - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh	2.75 tỷ	https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268447	30.0			Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-	"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005

- Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở.
- Nhà hiện trạng 3 tầng ở tạm
Tầng 1 gồm phòng khách + bếp + WC
Tầng 2+3 là 2 phòng ngủ
- Sổ đỏ đẹp , sẵn sàng giao dịch luôn
+ Liên hệ xem nhà trực tiếp 0962780005"
872	Bán nhà Thiên Hiền, Nam Từ Liêm, nhà siêu đẹp như biệt thự, 65m2, 7.3 tỷ	7.3 tỷ	https://batdongsan.vn/ban-nha-thien-hien-nam-tu-liem-nha-sieu-dep-nhu-biet-thu-65m2-73-ty-r268446	65.0			Phố Thiên Hiền, Mỹ ĐÌnh 1, Nam Từ Liêm	"???? Nhà chủ tự xây cực kỳ đẹp và tâm huyết theo phong cách biệt thự nhỏ. Vào nhà toàn đồ xịn từ nội thất.
???? T1: phòng khách, gian thờ, bếp, WC
T2: 1 phòng karaoke, 1 ngủ rộng, WC
T3: 3 phòng ngủ, có thể thiết kế lại thành 2 phòng dễ dàng
T4: 1 ngủ rộng, ban công cực rộng
T5: sân phơi đã bắn full mái tôn
???? Vị trí rất đẹp, ngõ ô tô sát cửa rộng sạch đẹp. Cách bãi gửi xe ngày đêm 30m, đi bộ vài chục mét ra mặt đường Phạm Hùng, Thiên Hiền, Đình Thôn. Dự án quy hoạch đầu đường Đình Thôn đang triển khai, tương lai 2023 rạng ngời, giá trị gia tăng cực tốt.
LH: 0389981756"
873	Bán nhà Phú Mỹ, Lê Đức Thọ, kinh doanh sầm uất, 30m2, 6.8 tỷ	Thỏa thuận	https://batdongsan.vn/ban-nha-phu-my-le-duc-tho-kinh-doanh-sam-uat-30m2-68-ty-r268445					"+ Khu vực cực kỳ đông dân cư, buôn bán luôn sầm uất nhộn nhịp ngày, đêm.
+ Đường trước nhà ô tô tránh nhau, kinh doanh mọi loại hình, xe máy để thoải mái đối diện trước cửa nhà.
+ Công năng chuẩn, vừa ở vừa kinh doanh. Phân khúc siêu hiếm.
+ Thiết kế nhà thông sàn mỗi tầng một phòng cầu thang cuối, tổng ba phòng ngủ.
Tầng 1: Kinh doanh và bếp.
Tầng 2,3,4: Mỗi tầng 1 phòng ngủ.
Tầng 5: Phòng thờ và sân phơi.
Sổ đỏ đẹp, pháp lý chuẩn.
LH: 0389981756"
874	Bán nhà Trung Kính- Cầu Giấy -HN	1.45 tỷ	https://batdongsan.vn/ban-nha-trung-kinh-cau-giay-hn-r268444	40.0	4.0	5.0	68 Trung Kính -Cầu Giấy HN	"Trung Kính Cầu Giấy
Nhà cần bán 0326450588
Diện tích 40m2 6 tầng, mặt tiền 3m8, giá 5ty5
Sổ đỏ chính chủ
Vài chục met ra phố Yên Hòa
Xe gửi nhà văn hóa đối diện
Ngõ thông các ngã tiện ích ngập tràn
Chủ thiện chí bán, để lại toàn bộ nội thất cho khách"
875	Bán nhà đất Mới, Quận Bình Tân hẻm xe hơi, DT 4 x 15m, 2 Tầng, 2 PN, chỉ 3,75 tỷ TL	3.75 tỷ	https://batdongsan.vn/ban-nha-dat-moi-quan-binh-tan-hem-xe-hoi-dt-4-x-15m-2-tang-2-pn-chi-375-ty-tl-r268441	60.0	2.0	2.0	363/ đất mới	"- Đường bê tông 4m, ô tô vô nhà.

- Khu an ninh dân trí cao.

- Nhà 1 trệt 1 lửng, 2 phòng ngủ, có 1 phòng ngủ tầng trệt.

- Nhà còn mới vào ở luôn, hoặc xây mới tùy khách, khu vực xung quanh xây 4 - 5 tầng, kế bên là trường học, xung quanh tiện ích gì gì cũng có.

- Trước hẻm nhà là chợ bình trị đông, Hẻm thông ra hương lộ 2 và mã lò, gần đường lê văn quới, gần bệnh viện Bình Tân, gần ngã tư bốn xã, đi đâu cũng tiện.

- Sổ vuông vắn, pháp lý chuẩn, công chứng sang tên nhanh.
=======================================
Liên hệ Nguyễn Tiền xem nhà trực tiếp , thương lượng giá cả làm việc chính chủ."
876	bán nhà đường lê văn quới, phường bình hưng hòa a Bình Tân,hẻm ô tô, DT 4x15m, 5 tầng BTCT, chỉ nhỉnh 5 tỷ TL	5.45 tỷ	https://batdongsan.vn/ban-nha-duong-le-van-quoi-phuong-binh-hung-hoa-a-binh-tanhem-o-to-dt-4x15m-5-tang-btct-chi-nhinh-5-ty-tl-r268440	60.0	4.0	4.0	Lê văn quới, bình hưng hoà a, bình tân	"+ Hẻm 4m thông tứ tung.

+ Diện tích: 60m2, 4m x 15m.

+ Kết cấu: 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 5 phòng vệ sinh.

+ Sổ Hồng Hoàn Công Đầy Đủ

+ Không bị quy hoạch.

+ Xung quanh đồng bộ nhà cao tầng, an ninh.

+ 5 phút đến Hệ thống siêu thị Bình Tân, 5 phút đến chợ Lê Văn Quới, 7 phút đến chợ Bình Trị Đông. Gần ngã tư bốn xã đi đâu cũng tiện.

+ Mua ở hoặc mở văn phòng công ty, cho thuê,...

+ Xem thực tế mới thấy vẻ đẹp, vị trí và giá trị căn nhà!

+ Giá vẫn còn thương lượng
≠================
Lh Nguyễn Tiền 0978508087 xem nhà trực tiếp, không hợp tác môi giới."
877	Bán nhà Định Công Hạ Hoàng Mai 35m2 x 3T chỉ hơn 3 tỷ	3.75 tỷ	https://batdongsan.vn/ban-nha-dinh-cong-ha-hoang-mai-35m2-x-3t-chi-hon-3-ty-r268439	35.0	4.0	3.0	ngõ 99 đường Định Công Hạ quận Hoàng Mai Hà Nội	"- cần bán gấp căn nhà trong ngõ đường Định Công Hạ quận Hoàng Mai Hà Nội
- diện tích 35m2 mặt tiền 4,2m
hiện trạng 3 tầng đủ, công năng đầy đủ cho hộ gia đình nhiều người ở, chi tiết:
+ T1: PK + để xe + Bếp + WC
+ T2,3: 4PN + 2WC + 2 Ban công
`- sổ đỏ đẹp, nở hậu
- giá thương lượng: 3,75 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"
878	NHÀ ĐẸP TẠI BÌNH THẠNH - 2 TẦNG - 26M2 - 4.15 TỶ	Thỏa thuận	https://batdongsan.vn/nha-dep-tai-binh-thanh-2-tang-26m2-415-ty-r268437	26.0	2.0	2.0		"CHỦ CẦN RA HÀNG GẤP, GIẢM 150 TRIỆU CÒN 4 TỶ
Mô tả:
- Đường trước nhà: 4.1m.
- Kết cấu: 1 trệt, 1 lầu, 2PN, 2WC.
- Công năng: Mua ở hoặc đầu tư kinh doanh cho thuê.
- Pháp lý: Sổ hồng riêng."
879	Hoa Hậu Phân Lô, Quận Thanh Xuân, Thang Máy, 3 bước ra oto. 45m x6T.MT4m	7.18 tỷ	https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-thang-may-3-buoc-ra-oto-45m-x6tmt4m-r268434	45.0	4.0	5.0	Thanh Xuân	"+ Cần bán căn nhà tại phố Lê Trọng Tấn, Quận Thanh Xuân. phố phân lô quân đội. dân trí tướng tá cấp cao văn minh, an ninh tốt, an sinh đỉnh cao. đường trước nhà rộng thênh thang. gần oto.
+ nhà xây dựng khung cột chắc chắn, xây mới koong. thang máy nhập ngoại chạy vù vù. khách chỉ việc về ở tận hưởng cuộc sống. chủ nhà tặng toàn bộ nội thất sang, sịn, mịn.
+kết nôi nhiều phố vip như : Hoàng Văn Thái, Tô Vĩnh DIện, Nguyễn Ngọc Nại, Cù Chính Lan, Lê Trọng Tấn, Nguyễn Viết Xuân
+ giá chào 7,x tỷ(Thương lượng Mạnh).
+ Sổ đỏ chính chủ, pháp lý chuẩn. khách đến là sang tên.
Liên hệ trực tiếp E Vũ 0333040265. Xem nhà và Gặp Chính chủ
(Chuyên Thanh Xuân)."
880	Bán nhà 41m2 đường ô tô SHR thổ cư đường ô tô (P. Tân Vạn) chỉ 1,3 tỉ	1.3 tỷ	https://batdongsan.vn/ban-nha-41m2-duong-o-to-shr-tho-cu-duong-o-to-p-tan-van-chi-13-ti-r268433	41.0	2.0			"???????? Bán nhà 41m2 đường ô tô SHR thổ cư đường ô tô (P. Tân Vạn)
+ Vị trí: Gần uỷ ban,chợ,cách đường Bùi Hữu Nghĩa khoảng 60m
+ Diện tích: 3x10m (nở hậu 5.2m)
+ Sổ hồng riêng thổ cư 100%
+ Nhà gác lửng xây dựng kiên cố gồm: 1 phòng khách,2 phòng ngủ, tolet,nhà bếp đường ô tô vào tận nhà"
881	Cần bán gấp nhà 1 trệt 2 lầu mới xây, 54m2 4PN - 3WC, sổ hồng hoàn công, giá 4 tỷ 9 TL mạnh	4.9 tỷ	https://batdongsan.vn/can-ban-gap-nha-1-tret-2-lau-moi-xay-54m2-4pn-3wc-so-hong-hoan-cong-gia-4-ty-9-tl-manh-r268432	54.0	4.0	3.0	Đường Lò Lu, Phường Trường Thạnh, Q9	"Bán Căn Nhà Phố 1 Trệt 2 Lầu vừa xây mới tại Hẻm 230 Lò Lu,P.Trường Thạnh Quận 9

Nhà có Vị trí gần VinHomes Q9, ĐH FPT,Samsung,Khu Công Nghệ Cao
Nhà DT Đất 55m2 ( 4x13.7m2 )
Thiết kế: 4PN - 3WC, sân trước, sân sau thoáng

Sổ Hồng riêng,hoàn công đầy đủ
đường nhựa 6m, xe ôtô đổ trong nhà, Dân cư dân trí cao
Nhà Thiết Kế hiện đại, đẹp và rất thoáng mát

Giá bán 4,9 tỷ thương lượng mạnh
Nhà hướng Tây Tứ Trạch
LH 0388668882 gặp Tâm ( ZALO )"
