Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường lê cơ phường an lạc , bình tân giá rẻ	1.55	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-duong-le-co-phuong-an-lac-binh-tan-gia-re-r257405	48.0	2.0	2.0	đường Lê Cơ phường An Lạc , Bình Tân	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường lê cơ phường an lạc , bình tân giá rẻ
- diện tích 4×15 (48m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 1 lầu gồm 1 phòng khách, 1 bếp, 2 phòng ngủ , 2 nhà vệ sinh
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- cách đường võ văn kiệt tầm 200m
- gần ubnd phường an lạc và công an phường an lạc
- gần với trường mần non ngôi nhà tuổi thơ , gần nha khoa phúc hưng và cửa hàng điện tử biglal led
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.550 tỷ

giá rẻ
- diện tích 4×15 (48m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 1 lầu gồm 1 phòng khách, 1 bếp, 2 phòng ngủ , 2 nhà vệ sinh
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- cách đường võ văn kiệt tầm 200m
- gần ubnd phường an lạc và công an phường an lạc
- gần với trường mần non ngôi nhà tuổi thơ , gần nha khoa phúc hưng và cửa hàng điện tử biglal led
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.550 tỷ"	False	False	True	True	2.0	đường Lê Cơ, Phường An Lạc, Quận Bình Tân	đường Lê Cơ phường An Lạc , Bình Tân	đường Lê Cơ, Phường An Lạc, Quận Bình Tân	96.0
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường số 1 phường an lạc , bình tân giá rẻ	1.65	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-duong-so-1-phuong-an-lac-binh-tan-gia-re-r257403	48.0	2.0	2.0	đường số 1 phường An Lạc , Bình Tân	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường số 1 phường an lạc , bình tân giá rẻ
- diện tích 4×15 (60m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 1 lầu gồm 1 phòng khách, 1 bếp, 2 phòng khách, 2 nhà vệ sinh
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- liền kề với đường hồ ngọc lãm tầm 150m , di chuyển ra đường lớn kinh dương vương tầm 3p , mất tầm 15p để di chuyển ra aeon bình tân
- gần với cửa hàng quần áo hiếu lee shop , gần với tiệm vàng minh tâm
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.650 tỷ"	False	False	True	True	2.0	đường Số 1, Phường An Lạc, Quận Bình Tân	đường số 1 phường An Lạc , Bình Tân	đường Số 1, Phường An Lạc, Quận Bình Tân	96.0
nhà nguyễn văn đậu, bình thạnh, hẻm trước nhà gần 5m, chuẩn pháp lý	3.97	https://batdongsan.vn/nha-nguyen-van-dau-binh-thanh-hem-truoc-nha-gan-5m-chuan-phap-ly-r257402	26.0	2.0	2.0	Bình Thanh, Hồ Chí Minh	"nhà mới đẹp - nội thất sang xịn - ngang 5.5m - hẻm trước nhà gần 5m.
nguyễn văn đậu, phường 12, bình thạnh.
dt 26m2 (5.5mx5mx2tấm)
giá 3.970 tỷ có thương lượng
lh tâm 0815813400 để xem nhà. uy tín
mô tả:
+ kết cấu: 1 trệt, 1 lầu đúc.
+ nhà mới đẹp, cực phẩm với 2pn, 2wc.
+ tặng toàn bộ nội thất mới đẹp cho khách.
+ hẻm trước nhà gần 5m.
+ dân trí tốt, hẻm sạch đẹp. an ninh, ko ngập nước.
+ sổ hồng chính chủ. công chứng trong ngày
thoa"	False	False	False	False	2.0	Nguyễn Văn Đậu, Phường 12, Quận Bình Thạnh	Bình Thanh, Hồ Chí Minh	Nguyễn Văn Đậu, Phường 12, Quận Bình Thạnh	52.0
bán nhà mt kinh doanh chợ tam hoà 145m2 chỉ 5,5 tỉ	5.5	https://batdongsan.vn/ban-nha-mt-kinh-doanh-cho-tam-hoa-145m2-chi-55-ti-r257399	145.0	2.0			"✅ bán nhà mặt tiền kinh doanh chợ tam hoà dt 145m2 đường ô tô
vị trí đường chợ tam hoà, đường ô tô 1 sẹc hồ văn leo
nhà cấp bốn xây dựng kiên cố,chắc chắn gồm: 1 phòng khách,2 phòng ngủ,tolet,nhà bếp
diện tích 4 x 28m nở hậu
sổ hồng riêng thổ cư
vị trí kinh doanh sầm uất, sáng tối, thuận tiện mua để mở kinh doanh buôn bán mọi mặt hàng"	True	False	True	True	1.6	đường Chợ Tam Hoà, Hồ Văn Lêo	đường Chợ Tam Hoà, Hồ Văn Lêo	đường Chợ Tam Hoà, Hồ Văn Lêo	232.0
cần bán nhà đã hoàn công - sân đậu ô tô tại la sơn phu tử - phường 2- đà lạt - 7 tỷ 1	7.1	https://batdongsan.vn/can-ban-nha-da-hoan-cong-san-dau-o-to-tai-la-son-phu-tu-phuong-2-da-lat-7-ty-1-r257397	52.0	4.0	3.0	Đường La Sơn Phu Tử, Phường 2, TP Đà Lạt, Lâm Đồng	"???? giá f0 siêu hời chỉ 7 tỷ 1 có liền tay căn nhà xinh đã hoàn công tại la sơn phu tử - phường 2- đà lạt ????
--------------------------------------------------------
- vị trí: đường la sơn phu tử, phường 2, tp. đà lạt
- diện tích: 51.8m2 - dtsd: 155.4m2 thật tế 200m2
- pháp lý: sổ riêng xây dựng ( đã hoàn công)
- đường bằng phẳng ô tô tới tận nơi - có gara đậu ô tô
- vị trí đường la sơn phu tử - cách đường chính 50m
- kết cấu: 1 trệt 2 lầu 1 áp mái - 4p ngủ 3 wc áp mái trống - gara đậu ô tô - p khách bếp
- hướng: đông nam
- nhà nằm trong khu vực trung tâm thành phố - an ninh - đường bằng phẳng ô tô quay đầu - gần chợ trường học - thích hợp ở lâu dài hoặc kinh doanh home
*************** giá bán: 7,1 tỷ lưu chủ ******************"	True	False	True	False	4.2	đường La Sơn Phu Tử, Phường 2, Đà Lạt	Đường La Sơn Phu Tử, Phường 2, TP Đà Lạt, Lâm Đồng	đường La Sơn Phu Tử, Phường 2, Đà Lạt	218.4
bán gấp nhà đẹp 36m2 3.2tỷ kha vạn cần, thủ đức	3.2	https://batdongsan.vn/ban-gap-nha-dep-36m2-32ty-kha-van-can-thu-duc-r257394	36.0				"chính chủ bán gấp nhà đẹp hẻm 911 đường kha vạn cân, linh chiểu, thủ đức
dt: 36m2 (ngang 3m, dài 12m)
nhà 1 trệt 2 lầu, 3 phòng ngủ, 3 nhà vệ sinh
nhà gần cây xăng, nhà thuốc, 10p đến đh ngân hàng tphcm, ngân hàng,…
khu vực an ninh, dân cư đông đúc
hẻm rộng, sạch sẽ, xe hơi ra vào thoải mái
sổ hồng riêng, chính chủ
giá: 3.2 tỷ"	True	False	True	False	3.0	đường Kha Vạn Cân, Phường Linh Chiểu, Quận Thủ Đức	đường Kha Vạn Cân, Phường Linh Chiểu, Quận Thủ Đức	đường Kha Vạn Cân, Phường Linh Chiểu, Quận Thủ Đức	108.0
bán gấp 5 tầng view sông hàn, gần sân bây cầu rồng, bình hiên ,hải châu	2.9	https://batdongsan.vn/ban-gap-5-tang-view-song-han-gan-san-bay-cau-rong-binh-hien-hai-chau-r257385	112.0	4.0			"✅️nhà đẹp 5 tầng gần cầu rồng, 115m2 đường 2 tháng 9 ,bình hiên, hải châu.

✅️vị trí trung tâm thông sân bây cầu rồng. đường 2 tháng 9 sát song.

✅️nhà đẹp ô tô đổ cửa, khách mua vào ở ngay đón tết.

✅️dtsd 112m2.
giá chỉ 2,x tỷ thương lượng.

✅️pháp lý rõ ràng, sổ chính chủ cất
két giao dịch ngay.
phone ; 0981326539 gặp công cô đơn xem nhà"	True	False	False	False	5.0	đường 2 tháng 9, Bình Hiên, Hải Châu	đường 2 tháng 9, Bình Hiên, Hải Châu	đường 2 tháng 9, Bình Hiên, Hải Châu	560.0
vỡ nợ bán gấp nhà 42m2 1.85tỷ, nguyễn trường tộ, quận 4	1.85	https://batdongsan.vn/vo-no-ban-gap-nha-42m2-185ty-nguyen-truong-to-quan-4-r257381	42.0				"vỡ nợ bán gấp nhà hẻm đường nguyễn trường tộ, phường 12, quận 4, tphcm
dt: 42m2 (ngang 3m, dài 12m)
nhà gồm 2 phòng ngủ, 2 nhà vệ sinh, sân, phòng khách, bếp
khu vực nhà gần công an phường, trường tiểu học bạch đằng, trường mầm non sao mai,…
hẻm rộng, 10m thông ra đường lê quốc hưng
dân cư an ninh, hàng xóm thân thiện
sổ hồng riêng, chính chủ
giá: 1.85 tỷ, không thương lượng"	False	False	True	False	1.0	đường Nguyễn Trường Tộ, Phường 12, Quận 4, TPHCM	đường Nguyễn Trường Tộ, Phường 12, Quận 4, TPHCM	đường Nguyễn Trường Tộ, Phường 12, Quận 4, TPHCM	42.0
bán nhà về quê dưỡng lão bán nhà 1t 2l hht	5.65	https://batdongsan.vn/ban-nha-ve-que-duong-lao-ban-nha-1t-2l-hht-r257380	68.0				"địa chỉ: hẻm 19 hoàng hoa thám, phường 13, quận tân bình.
kết cấu căn nhà: 68m2, 4x17m, 1 trệt 2 lầu, 4 phòng ngủ, 4 nhà vệ sinh, ban công rộng rãi, thoáng mát.
- vị trí: trên đường hoàng hoa thám, gần ngay bên chợ hoàng hoa thám, thuận tiện kinh doanh buôn bán và sinh sống hằng ngày.
- nhà tôi gần khu quân đội nên an ninh được đảm bảo, có camera 24/24, không lo trộm cắp, cướp giật,...
- đầy đủ các tiện ích khác: ngân hàng, bách hóa xanh, cửa hàng tiện lợi,...
- sổ hồng riêng chính chủ."	False	False	True	False	3.2	hẻm 19 Hoàng Hoa Thám, Phường 13, Quận Tân Bình	hẻm 19 Hoàng Hoa Thám, Phường 13, Quận Tân Bình	hẻm 19 Hoàng Hoa Thám, Phường 13, Quận Tân Bình	217.60000000000002
bán gấp nhà hẻm 34m2 1.55tỷ đường tô ký, q.12	1.55	https://batdongsan.vn/ban-gap-nha-hem-34m2-155ty-duong-to-ky-q12-r257378	34.0				"chính chủ bán gấp nhà hẻm 364 đường tô ký, tân chánh hiệp, quận 12
dt: 34m2 (ngang 3.4m, dài 10m)
kết cấu nhà: 1 trệt 1 lầu, 2 phòng ngủ, 2wc
xung quanh nhà là các tiện ích: chợ tân chánh hiệp, fpt shop, tạp hóa, nha khoa,…
khu vực an ninh, sầm uất
hẻm rộng, xe hơi ra vào được
pháp lý đầy đủ, sổ hồng riêng, sẵn sàng giao dịch
giá: 1.55 tỷ"	True	False	True	False	2.0	đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12	đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12	đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12	68.0
nhà thích hợp vợ chồng mới cưới 39m2 q11 dđn	1.79	https://batdongsan.vn/nha-thich-hop-vo-chong-moi-cuoi-39m2-q11-ddn-r257374	39.0			hẻm 20 Dương Đình Nghệ, Phường 8, Quận 11, TPHCM	"địa chỉ: hẻm 20 dương đình nghệ, phường 8, quận 11, tphcm
định cư bán nhà 1tr 1l, đ.dương đình nghệ, q.11, 60m2/990 triệu,
- diện tích 39m2 (3x13m)
- kết cấu 1 trệt 1 lầu, 2 phòng ngủ, 2 nhà vệ sinh, 1 phòng tắm có ban công, sân thượng rộng rãi, thoáng mát.
- gần bệnh viện quận 11, gần trường đua phú thọ tiện kinh doanh mở quán cơm bình dân hoặc mở quán nước, cho thuê nhà trọ….
- đường hẻm xe hơi rộng 5m.
giấy tời đầy đủ, sổ hồng chính chủ."	True	False	True	False	2.0	hẻm dương đình nghệ, Phường 8, Quận 11, tp hcm	hẻm 20 Dương Đình Nghệ, Phường 8, Quận 11, TPHCM	hẻm dương đình nghệ, Phường 8, Quận 11, tp hcm	78.0
bán nhà vĩnh ninh 48m3t ôtô đỗ cửa, nhà đẹp tiện ích bạt ngàn giá chỉ nhỉnh 2 tỷ	2.64	https://batdongsan.vn/ban-nha-vinh-ninh-48m3t-oto-do-cua-nha-dep-tien-ich-bat-ngan-gia-chi-nhinh-2-ty-r257372	48.0				"vĩnh quỳnh - nhà mới koong - diện tích rộng - 2 thoáng vĩnh viễn - chủ xây chắc chắn - tiện ích nhiều - khách mua xách va li về ở.
+ khu vực đang phát triển nhà đất đang tăng giá từng ngày, tiện ích cực nhiều gần: chợ, trường học các cấp, hồ vĩnh ninh, vài trăm mét ra đường 70 di chuyển rất tiện lợi.
+ trước nhà rộng rãi, thoáng mát, phòng nào cũng có cửa sổ tiện lợi, cây cối quanh nhà nhiều đảm bảo ở không khí trong lành.
+ khu vực sầm uất, dân cư tấp nập, hàng xóm thân thiện.
+ nhà đẹp mới koong, khách chỉ việc xách vali về đón năm mới.
+ chủ nhà thiện chí, rất muốn bán để có đủ tiền mua nhà mới, chỉ cần khách thích là chốt.
+ sổ đỏ vuông vắn, pháp lý chuẩn.
giá: 2.64 tỷ
tư vấn mua bán bđs thanh trì: call ngay hiếu."	False	False	True	False	1.0	Vĩnh Ninh	Vĩnh Ninh	Vĩnh Ninh	48.0
bán gấp nhà hẻm 3m, cách mt đường lưu hữu phước 10m , quận 8 – 2 tầng – 40m2 – 2.7 tỷ	2.7	https://batdongsan.vn/ban-gap-nha-hem-3m-cach-mt-duong-luu-huu-phuoc-10m-quan-8-2-tang-40m2-27-ty-r257371	40.0	2.0	2.0	Đường Lưu Hữu Phước	"- - kết cấu: 1 trêt 1 lầu .
- diện tích: 3.5m x 11m .
- khu dân trí cao, gần sông nên rát thoáng mát, đi quận1 quận 7 chỉ 15p , gần trường học và các cửa hàng tiện ích.
- gồm: 2pn + 2wc , phòng khách , phòng bếp.
- gía bán 2.7 tỷ. có thương lượng nhẹ cho người thiện trí.
- liên hệ (call/zalo): (0909221807) – mr. thịnh"	False	False	True	False	2.0	hẻm 3m, đường Lưu Hữu Phước, Quận 8	Đường Lưu Hữu Phước	hẻm 3m, đường Lưu Hữu Phước, Quận 8	80.0
ngợp bank cần bán nhà 3 lầu gấp ở trung tâm quận 2 -106m2-6.2 tỷ	6.2	https://batdongsan.vn/ngop-bank-can-ban-nha-3-lau-gap-o-trung-tam-quan-2-106m2-62-ty-r257370	106.0	4.0	4.0	nguyễn duy trinh quận 2	"- diện tích: 5.3m x 20m .
- kết cấu: 1 trệt 3 lầu , sân thượng rộng rãi đang trồng rất nhiều cây
- gồm 4 pn,pk,pb,wc. nội thất tủ bếp đã có sẵn.
- hẻm xe hơi thông, nhà khu dân trí cao, ngay đường nguyễn duy trinh, nguyễn tuyển, lê văn thịnh, bên cạnh là các trung tâm thương mai các cty cửa hàng tiện ích như bách hóa xanh …. trường học .
- chủ nhà cần bán gấp thương lượng nhanh chốt nhanh.
- gía bán 6.2 tỷ.
- call/zalo: (0909221807) – mr. thịnh"	True	False	True	False	3.8	đường Nguyễn Duy Trinh, Nguyễn Tuân, Lê Văn Thịnh, Quận 2	nguyễn duy trinh quận 2	đường Nguyễn Duy Trinh, Nguyễn Tuân, Lê Văn Thịnh, Quận 2	402.79999999999995
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 3099 phạm thế hiển phường 7 quận 8 giá rẻ	1.85	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-3099-pham-the-hien-phuong-7-quan-8-gia-re-r257369	48.0	4.0	3.0	hẻm 3099 Phạm Thế Hiển phường 7 quận 8	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 3099 phạm thế hiển phường 7 quận 8 giá rẻ
- diện tích 4×12 (48m2)
- cách mặt tiền đường phạm thế hiển tầm 200m
- gần với nha khoa công minh
- gần với nhà trẻ tư thực khai tâm, gần salon nga phát
- gần với siêu thị điện máy xanh , gần thế giới di động, gần tiệm sữa chữa điện tử minh anh
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 2 lầu gồm 1 phòng khách, 1 bếp, 4 phòng ngủ , 3 nhà vệ sinh
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.850 tỷ"	False	False	True	False	2.6	hẻm 3099 Phạm Thế Hiển, Phường 7, Quận 8	hẻm 3099 Phạm Thế Hiển phường 7 quận 8	hẻm 3099 Phạm Thế Hiển, Phường 7, Quận 8	124.80000000000001
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 98 bình trị đông phường bình trị đông quận bình tân giá rẻ	1.75	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-98-binh-tri-dong-phuong-binh-tri-dong-quan-binh-tan-gia-re-r257368	48.0	2.0	3.0	hẻm 98 Bình Trị Đông phường Bình Trị Đông quận Bình Tân	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 98 bình trị đông phường bình trị đông quận bình tân giá rẻ
- diện tích 4×12 (48m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 1 lầu gồm 1 phòng khách, 1 bếp, 2 phòng ngủ , 3 nhà vệ sinh
- cách mặt tiền đường bình trị đông tầm 300m
- gần với siêu thị bách hóa xanh , gần nhà sách bình trị đông , gần cửa hàng tạp hóa kim lành
- gần với nhà sách bình trị đông, gần với trung tâm luyện chữ đẹp thanh thúy
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.750 tỷ"	False	False	True	False	2.0	hẻm 98 bình trị đông, Phường Bình Trị Đông, Quận Bình Tân	hẻm 98 Bình Trị Đông phường Bình Trị Đông quận Bình Tân	hẻm 98 bình trị đông, Phường Bình Trị Đông, Quận Bình Tân	96.0
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường trương phước phan phường bình trị đông , bình tân giá rẻ	1.85	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-duong-truong-phuoc-phan-phuong-binh-tri-dong-binh-tan-gia-re-r257367	48.0	2.0	2.0	đường Trương Phước Phan phường Bình Trị Đông , Bình Tân	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền đường trương phước phan phường bình trị đông , bình tân giá rẻ
- diện tích 4×12 (48m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 2 lầu gồm 1 phòng khách, 1 bếp, 2 phòng ngủ , 2 nhà vệ sinh
- gần với trường mần non bình trị đông , gần với công ty thương mại đại phan
- gần với cửa hàng sữa bảo trân , gần cửa hàng quần áo trẻ em quỳnh anh
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 1.850 tỷ"	False	False	True	True	3.0	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân	đường Trương Phước Phan phường Bình Trị Đông , Bình Tân	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân	144.0
