	Address1	Latitude	Longitude
3038	Nguyễn Chí Thanh, Phường 9, Quận 5	107.600.634	106.669.755
3039	đường Trần Hữu Trang, Phường 10, Quận Phú Nhuận	10.793.676	1.066.725.583
3040	đường Nguyễn Thị Minh Khai, Phường 5, Quận 3	107.708.401	1.066.867.468
3041	Mặt tiền Thành Thái, Phường 12, Quận 10	107.724.852	1.066.651.205
3042	Cách Mạng Tháng 8, Quận 10	107.823.007	1.066.732.448
3043	Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1	10.768.817	1.066.992.275
3044	Hai Bà Trưng, chợ Tân Định	107.896.951	1.066.898.337
3045	đường Nguyễn Văn Đậu, Quận Bình Thạnh	108.104.676	1.066.900.723
3046	đường Phan Văn Trị, Quận Bình Thạnh	1.081.931	1.066.945.295
3047	Lý Thường Kiệt, Tân Bình	10.781.332	1.066.551.313
3048	đường Thi Sách, Phường Bến Nghé, Quận 1	107.781.229	1.067.048.329
3049	391 Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7	107.483.252	1.067.288.718
3050	đường Trường Sa, Phường 14, Quận Phú Nhuận	107.890.806	106.668.137
3051	160 Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7	107.399.929	1.067.353.738
3052	đường Nguyễn Xí, Phường 26, Quận Bình Thạnh	10.815.315	106.707.746
3053	đường số Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7	107.142.129	1.067.376.942
3054	Trường Sa, Phường 13, Quận Phú Nhuận	107.882.542	1.066.704.676
3055	ô tô, Phường Hố Nai	109.738.414	1.068.799.658
3056	KDC Kiều Đàm, Phường Tân Hưng, Quận 7	107.470.903	106.699.514
3057	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	108.204.226	1.066.942.397
3058	phố Tân Vạn		
3059	Phường Ngọc Lâm, Quận Long Biên, Hà Nội	210.448.412	1.058.686.635
3060	Đường số 49. Phường Hiệp Bình Chánh. TP Thủ Đức	108.395.323	1.067.294.635
3061	Lâm Văn Bền, Phường Tân Kiểng, Quận 7	107.478.573	1.067.158.641
3062	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	107.269.665	1.067.334.285
3063	thạnh phú	99.481.665	10.650.538
3064	Phường Giang Biên, Quận Long Biên, Hà Nội	210.674.567	1.059.200.531
3065	đường số 34, phường Bình Trưng Tây, Quận 2, TP Thủ Đức	107.860.477	106.757.996
3066	Lạc Long Quân, Phường 10, Quận Tân Bình	107.808.805	1.066.500.274
3067	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3068	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3069	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3070	Dân Lập, Lê Chân, Hải Phòng	208.345.046	1.066.831.336
3071	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3072	bửu long	109.586.438	1.068.053.993
3073	Đường Số 10		
3074	Hoàng Văn Thụ, Quang Trung, Hồng Bàng, Hải Phòng	208.583.999	10.668.142
3075	Tân Hòa Đông, Bình Trị Đông, Bình Tân	10.764.592	1.066.189.401
3076	Tân Hòa Đông, Bình Trị Đông, Bình Tân	10.764.592	1.066.189.401
3077	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3078	Hoàng Lộc, Phú Chánh, Bình Dương	110.676.627	1.066.939.803
3079	HXT, Mã Lò, Bình Tân	107.728.591	1.066.018.083
3080	Nguyễn Xí, Phạm Văn Đồng	108.230.993	1.067.033.438
3081	Trần Phú Hà Đông	209.799.246	1.057.873.752
3082	Trần Phú Hà Đông	209.799.246	1.057.873.752
3083	Ngọc Thụy, Long Biên	210.588.582	1.058.583.873
3084	Lê Duẩn, Phường ước tính	210.187.993	1.058.413.845
3085	Tân Sơn Nhì, P. Tân Sơn Nhì, Tân Phú	107.986.223	1.066.317.749
3086	Nguyễn Lượng Bằng		
3087	đường số 18 Tên Lửa, Phường/quận ???	209.819.702	1.056.830.456
3088	đường số 7, khu Tên Lửa	107.557.614	1.066.126.331
3089	đường Mã Lò, Phường Bình Trị Đông, Quận Bình Tân	107.728.591	1.066.018.083
3090	Đường Số 27, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.332.403	1.067.318.574
3091	Xô Viết Nghệ Tĩnh, Nguyễn Xí, Quận Bình Thạnh	108.099.089	1.067.126.015
3092	Điện Dương-Điện Bàn-Quảng Nam	159.269.849	1.083.030.015
3093	27 phố Đại Cồ Việt, Quận Hai Bà Trưng	2.100.715	1.058.447.328
3094	Hồng Lạc P11 Tân Bình	107.872.931	1.066.473.387
3095	Lạc Long Quân P10 Quận Tân Bình	107.808.805	1.066.500.274
3096	Unknown		
3097	Đường Phạm Văn Đồng, Lê Quang Định, Phường 5, Quận Bình Thạnh	108.192.333	1.066.899.106
3098	đường Phạm Văn Đồng, Lê Quang Định, Phường 5, Quận Bình Thạnh	108.192.333	1.066.899.106
3099	đường Nguyễn Lâm, Phường 13, Quận Bình Thạnh	108.003.172	1.066.924.832
3100	đường Nguyễn Lâm, Phường 13, Quận Bình Thạnh	108.003.172	1.066.924.832
3101	đường Nguyễn Lâm, Phường 13, Quận Bình Thạnh	108.003.172	1.066.924.832
3102	đường Phan Văn Trị, Phường 5, Quận Gò Vấp	108.256.696	1.066.900.101
3103	đường Phan Văn Trị, Phường 5, Quận Gò Vấp	108.256.696	1.066.900.101
3104	Hẻm 8m, Nguyễn Cửu Vân, Quận 1	107.660.509	1.066.907.166
3105	phố Lê Trọng Tấn, Phường Thanh Xuân	20.993.927	1.058.314.531
3106	đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	108.484.293	106.648.556
3107	đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	108.484.293	106.648.556
3108	đường Cù Lao, phường 2, quận Phú Nhuận	107.966.502	1.066.879.563
3109	đường Trần Kế Xương, Phường 7, Quận Phú Nhuận	108.023.412	1.066.903.706
3110	đường Trần Kế Xương, Phường 7, Quận Phú Nhuận	108.023.412	1.066.903.706
3111	False		
3112	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3113	đường Trần Kế Xương, Phường 3, Quận Bình Thạnh	108.022.952	1.066.917.901
3114	đường Trần Kế Xương, Phường 3, Quận Bình Thạnh	108.022.952	1.066.917.901
3115	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3116	Thụy Khuê	210.434.142	1.058.211.387
3117	334 Lê Quang Định, P. 11, Q. Bình Thạnh, TP. HCM	108.099.496	1.066.932.795
3118	Bình Trị Đông, Bình Trị Đông A, Bình Tân	107.639.086	1.066.143.944
3119	đường số 4, An Phú, Quận 2	108.019.128	1.067.647.475
3120	Nguyễn Thiện Thuật, Quận 3	107.684.649	1.066.793.079
3121	Biên Hòa	109.574.128	1.068.426.871
3122	chùa Liên Phái, Bạch Mai, Quận Hai Bà Trương	210.049.822	105.850.152
3123	đường Lê Văn Sỹ, Phường 11, quận Bình thạnh	107.927.597	1.066.703.291
3124	đường Hoàng Quốc Việt	210.460.525	105.793.266
3125	hẻm xe tải, gần chợ Bà Chiểu, quận Bình Thạnh	108.016.047	1.066.988.172
3126	Ngọc Thuỵ	210.588.582	1.058.583.873
3127	Huyện 1283 Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	107.190.052	1.067.373.663
3128	mặt phố Ba Đình, quận Ba Đình, giáp Hoàn Kiếm, gần bốt Hàng Đậu	21.027.964	1.058.510.132
3129	phố Ba Đình, Quận Ba Đình	210.337.815	1.058.140.539
3130	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	107.269.665	1.067.334.285
3131	Đường Phan Văn Trị, Phường 14, Quận Bình Thạnh, TP HCM	10.809.109	1.066.965.536
3132	TRần Thị Điệu , Phước Long B, Tp. Thủ Đức	108.314.724	1.067.703.105
3133	Đại Linh, Nam Từ Liêm, Hà Nội, -Dự án-	209.963.555	1.057.710.809
3134	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3135	602 Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM	107.462.719	1.066.248.304
3136	Nguyễn Văn Cừ, Long Biên	210.464.835	1.058.773.208
3137	Trần Phú Hà Đông	209.799.246	1.057.873.752
3138	Nơ Trang Long, phường 7, Quận Bình Thạnh	108.074.298	1.066.950.557
3139	311 An Dương Vương phường An Lạc quận Bình Tân	107.358.352	1.066.213.274
3140	Đường 904, Phường Hiệp Phú, Quận 9, TP HCM	108.527.983	1.067.824.568
3141	Nguyễn Xí, Phạm Văn Đồng	108.230.993	1.067.033.438
3142	đường Rạch Bùng Binh, Quận 3	107.840.665	1.066.803.436
3143	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3144	ngõ Thổ Quan, phường Thổ Quan, quận Đống Đa, Hà Nội	210.169.657	1.058.336.779
3145	Lý Thường Kiệt, Hồng Bàng, Hải Phòng	208.573.026	1.066.763.301
3146	Lý Thường Kiệt, Hồng Bàng, Hải Phòng	208.573.026	1.066.763.301
3147	Quận 1	107.756.587	1.067.004.238
3148	Thôn Cấm Sơn, Xã Diên Thọ, Huyện Diên Khánh	122.663.401	1.089.918.254
3149	văn quán	218.628.802	1.065.377.839
3150	Đường Liên Phường, Phường Phú Hữu, Q9	108.048.107	106.792.446
3151	Trần Văn Quang, Tân Bình, - Dự án -	10.779.581	1.066.471.074
3152	Trần Văn Quang, Tân Bình, - Dự án -	10.779.581	1.066.471.074
3153	hẻm xe hơi Bùi Văn Ba, Quận 7	107.505.288	1.067.361.953
3154	hẻm xe hơi Bùi Văn Ba, Quận 7	107.505.288	1.067.361.953
3155	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3156	đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh	107.278.848	1.066.203.589
3157	đường ô tô, Phường Tân Vạn	109.117.711	1.068.272.458
3158	đường DT87A, khu đô thị HUD Sơn Tây	21.109.556	1.054.544.486
3159	đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7	107.119.927	106.737.071
3160	Hẻm Xe Hơi Tân Thuận Tây, Quận 7	107.511.954	1.067.219.896
3161	đường X, Phường Thạnh Phú	160.629.875	1.081.892.877
3162	Nguyễn Tất Tố, Kênh Dương, Lê Chân, Hải Phòng	208.319.364	1.066.890.772
3163	Dân Lập, Lê Chân, Hải Phòng	208.345.046	1.066.831.336
3164	đường DE1, Mỹ Phước 3, Bình Dương	111.192.402	1.066.417.219
3165	Quan1, TPHCM	107.756.587	1.067.004.238
3166	TÂN PHONG	107.318.388	106.702.825
3167	TÂN PHONG	107.318.388	106.702.825
3168	Long Biên	210.186.765	105.884.813
3169	Đường số 4, Quận 2		
3170	Nhà Chính chủ hẻm 3m Lưu Hữu Phươc, P15, Q8.	107.270.253	1.066.352.487
3171	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3172	Hẻm Kinh Dương Vương, Phường An Lạc, Bình Tân, HCM	107.320.917	1.066.207.377
3173	đường Trần Hữu Trang	107.938.976	1.066.742.036
3174	Đường Nơ Trang Long, P. 13, Q. Bình Thạnh, TP. HCM	108.146.132	1.066.978.649
3175	xã Đức Hoà Thượng, Đức Hoà Long An	108.630.384	1.064.464.766
3176	311 An Dương Vương	10.759.543	1.066.796.302
3177	TÂN CHÁNH HIỆP - q12	10.866.797	1.066.261.831
3178	ĐÔNG HƯNG THUẬN - q12	108.433.839	106.630.604
3179	Ngõ 29, Khương Hạ	209.907.124	1.058.156.605
3180	Nguyễn Chí Thanh		
3181	Ngõ 30 Đường Ngọc Thụy, Phường Ngọc Thụy, quận Long Biên, Hà Nội	210.502.836	1.058.668.352
3182	Nguyễn Quý Đức, Thanh Xuân Bắc, Thanh Xuân, Hà Nội, -Dự án-	20.992.259	1.057.993.315
3183	TÂN THỚI HIỆP - q12	108.603.672	1.066.438.673
3184	Phan Văn Trị, Phường 11, Quận Bình Thạnh	108.159.197	1.066.952.001
3185	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3186	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3187	Ngõ Thịnh Hào 1	210.238.231	1.058.312.086
3188	Nguyễn Khuyến, Khu đô thị Văn Quán, Hà Đông, Hà Nội, Việt Nam	20.974.526	1.057.896.436
3189	Xô Viết Nghệ Tĩnh	192.342.489	1.049.200.365
3190	Xuân La, Tây Hồ	210.596.756	1.058.040.796
3191	ngọc Lâm	210.448.412	1.058.686.635
3192	đường số 29, khu Tên Lửa, Quận ?	107.557.614	1.066.126.331
3193	đường Tên Lửa	107.382.359	1.066.152.822
3194	Hoàng Hoa Thám, Bình Thạnh, Tp Hồ Chí Minh	10.807.912	1.066.888.124
3195	Lê Đức Thọ, Nam Từ Liêm	210.294.113	1.057.687.535
3196	Đường Hải Phòng, Tân Chính, Thanh Khê, Đà Nẵng	160.709.424	108.209.436
3197	Hoàng Hoa Thám, Bình Thạnh, Tp Hồ Chí Minh	10.807.912	1.066.888.124
3198	Long Biên	210.186.765	105.884.813
3199	Đường 10	107.945.459	1.068.132.427
3200	Gò Xoài, Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh, -Dự án-	10.783.504	1.066.036.111
3201	Gò Xoài, Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh, -Dự án-	10.783.504	1.066.036.111
3202	Pháo Đài Láng	210.195.075	1.058.057.691
3203	ngọc thụy Long Biên	210.588.582	1.058.583.873
3204	đường Lý Sơn, Long Biên	210.618.841	1.058.824.634
3205	phố Trung Kính	210.168.067	1.057.940.437
3206	Đội Cấn		
3207	Tên Lửa,_quận Hai Thành		
3208	tân phong	107.318.388	106.702.825
3209	Đường Xe Tải, Phường 24, Quận Bình Thanh	107.883.896	1.066.955.781
3210	Nguyễn Sỹ Sách, P.15, Tân Bình	108.194.362	1.066.347.737
3211	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3212	Dương Quảng Hàm, Phường 5, Quận Gò Vấp	108.236.032	1.066.957.585
3213	Xuân La - Tây Hồ - Hà Nội	210.596.756	1.058.040.796
3214	Đường Nguyễn Trãi, Phường Hiệp Phú, Quận 9, TP HCM	108.445.159	1.067.747.823
3215	đường số 38, Tân Tạo, khu Tên lửa	107.539.604	1.066.053.128
3216	19/5 Văn Quán Hà Đông	20.955.835	1.057.563.658
3217	Đấu Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân	209.984.932	1.058.377.112
3218	đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân	209.984.932	1.058.377.112
3219	Lạc Long Quân, Tân Bình,	107.794.947	1.066.498.878
3220	Lạc Long Quân, Tân Bình,	107.794.947	1.066.498.878
3221	Phường Tân Chánh Hiệp, Quận 12, TP. HCM	10.866.797	1.066.261.831
3222	Phường Linh Đông, Tp Thủ Đức, TP. HCM	10.843.909	1.067.441.048
3223	Trần Phú Mỗ Lao Hà Đông	209.804.342	1.057.880.155
3224	đường Lê Văn Sỹ, phường......	107.927.597	1.066.703.291
3225	Ðường Thống Nhất	10.843.074	1.066.646.448
3226	Hồ tùng mậu-nam từ liêm - Hà Nội	21.038.275	1.057.715.517
3227	Hồ Tùng Mậu - Nam từ liêm - Hà Nôi	21.038.275	1.057.715.517
3228	Võng Thị, Hồ Tây	210.516.835	1.058.112.908
3229	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3230	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3231	311		
3232	Đình Phong Phú, Tăng Nhơn Phú B, Tp. Thủ Đức	108.369.642	1.067.814.925
3233	Vũ Đức Thận, Nguyễn Lam, Long Biên	210.472.893	1.058.971.974
3234	Vũ Đức Thận, Nguyễn Lam, Long Biên	210.472.893	1.058.971.974
3235	đường Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.783.504	1.066.036.111
3236	Trần Bình Trọng, Bình Thạnh, Tp Hồ Chí Minh	108.131.643	1.066.875.503
3237	927 tỉnh lộ 43.phường bình chiểu tp.thủ đức	108.779.522	1.067.314.363
3238	đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh	107.958.474	1.067.068.493
3239	đường Số 24 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	107.764.006	1.066.038.225
3240	Tam Bạc, Sở Dầu, Hải Phòng	20.857.431	1.066.750.682
3241	đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107.628.484	1.066.178.313
3242	Quận 9, TP.HCM	108.230.989	1.066.296.638
3243	An		
3244	Nguyễn Văn Quá, Quận 12	108.421.284	1.066.306.439
3245	Đường Thanh Am, Phường Đức Giang, Quận Long Biên, Hà Nội, -Dự án-	210.717.701	1.059.003.542
3246	Lê Quang Định, Bình Thạnh, Tp Hồ Chí Minh	108.107.331	1.066.921.173
3247	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3248	Phú Nhuận, Phường 2	107.973.443	106.687.347
3249	đường Cộng Hòa, Phường 13, Quận Tân Bình	108.023.555	1.066.414.577
3250	đường Số 27, Lê Đức Thọ, Quận Gò Vấp	108.412.368	1.066.777.962
3251	265 Nơ Trang Long, P. 11, Q. Bình Thạnh	108.179.455	1.066.981.067
3252	265 Nơ Trang Long, P. 11, Q. Bình Thạnh	108.179.455	1.066.981.067
3253	đường Lý Tự Trọng, Phường Bến Thành, Quận 1	107.744.663	106.697.789
3254	đường Phan Văn Trị, Phường 5, Quận Gò Vấp	108.256.696	1.066.900.101
3255	đường Nguyễn Lâm, Phường 3, Quận Bình Thạnh	108.003.172	1.066.924.832
3256	đường Bùi Văn Thêm, Phường 9, Quận Phú Nhuận	108.089.312	1.066.768.713
3257	Phố Hoàng Mai	209.836.984	1.058.636.257
3258	Ngõ 299 Hoàng Mai	209.875.439	1.058.615.457
3259	đường Dương Văn Bé, Quận Hai Bà Trưng	209.965.754	1.058.739.138
3260	Bình Thọ, Tp. Thủ Đức	108.467.644	1.067.662.221
3261	Bình Thọ, Tp. Thủ Đức	108.467.644	1.067.662.221
3262	Bùi Xương Trạch, Phường Thanh Xuân	209.878.704	1.058.183.772
3263	Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội	210.034.012	1.058.110.263
3264	Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7	107.504.969	1.067.286.176
3265	Phan Kế Bính, Quận Ba Đình	210.348.708	1.058.103.439
3266	Nằm tiếp giáp khu công nghiệp Vsip 2, nằm ngay giữa KCN Mỹ Phước 3, VSIP 2 và VSIP 2 mở rộng, cách TP Mới Bình Dương chỉ 7Km.	110.739.129	1.066.842.102
3267	Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, TP HCM	108.439.717	106.762.358
3268	Bình Hòa	109.058.317	1.067.306.375
3269	Tân Sơn Nhì, Tân Phú	107.997.882	106.630.604
3270	đường Tạ Quang Bửu, Phường 5, Quận 8	10.735.927	1.066.686.724
3271	đường Châu Thị Hóa, Phường 4, Quận 8	107.376.439	1.066.761.849
3272	đường Hoàng Quốc Việt	210.460.525	105.793.266
3273	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
3274	Dốc Tam Đa, Thụy Khuê	210.431.968	1.058.186.409
3275	Bạch Đằng, Điện Biên Phủ, Lê Văn Duyệt	205.339.229	1.050.674.317
3276	Long An	105.607.168	1.066.497.623
3277	Tây Sơn, Đống Đa, Hà Nội	210.082.189	1.058.237.382
3278	Phương Liệt, THanh Xuân, Hà Nội	209.925.823	1.058.393.044
3279	Quốc lộ 13 phường hiệp bình phước tp thủ đức	108.505.432	1.067.193.752
3280	Ngõ 236 Khương Đình, Hạ Đình, Thanh Xuân	209.924.842	1.058.126.376
3281	Đường Số 8	10.855.732	1.067.718.319
3282	Đường Số 8	10.855.732	1.067.718.319
3283	Nguyễn Văn Khối	108.429.616	1.066.529.357
3284	Đường bình chiểu.Phường Bình Chiểu.TP.Thủ Đức	108.745.911	1.067.340.561
3285	Đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Hà Nội	21.046.292	1.058.106.769
3286	Hẻm đường Bình Chiểu Phường Bình Chiểu TP.Thủ Đức	108.745.911	1.067.340.561
3287	Đường Số 59	108.536.297	1.066.515.948
3288	Đường Số 59	108.536.297	1.066.515.948
3289	Lê Trọng Tấn Hà Đông	20.977.862	1.057.465.724
3290	Thanh Xuân		
3291	Lương Đình Của, Phạm Ngọc Thạch, Kim Liên, Đống Đa	21.008.245	1.058.337.777
3292	Hẻm đường Bình Chiểu.Phường Bình Chiểu.TP-Thủ Đức	108.745.911	1.067.340.561
3293	Nguyễn Khuyến Hà Đông	20.974.526	1.057.896.436
3294	Hẻm đường bình chiểu phường bình chiểu.thủ đức.hcm	108.745.911	1.067.340.561
3295	Xa La Hà Đông	209.619.014	1.057.920.253
3296	ngã 3 Truông Tre, Dĩ An	10.885.533	10.676.864
3297	đỗi Cấn, phố Hoàng Hoa Thám, Quận Ba Đình	210.419.911	1.058.205.621
3298	số 46/1, tổ 1 hương lộ 45 thôn Trung	122.694.095	1.091.361.171
3299	ngõ Hoàng Quốc Việt, phố Nguyễn Đình Hoàn	212.123.139	1.058.748.359
3300	Ngân - thổ cư Đống Đa hà nội	210.180.725	1.058.299.495
3301	đường D2, Phường 25, Quận Bình Thạnh	108.039.865	1.067.150.593
3302	Ngõ 195 Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội	210.336.328	1.059.176.096
3303	hoàng quốc việt		
3304	Đường Kha Vạn Cân, Phường Linh Tây, Quận Thủ Đức, TP HCM	108.540.862	1.067.549.139
3305	Quận Hà Đông, Hà Nội	20.955.835	1.057.563.658
3306	đường Phạm Văn Đồng	108.350.664	1.067.294.299
3307	Quận 2	107.935.216	1.067.308.195
3308	Quang Trung		
3309	Ái Mộ, Bồ Đề, Long Biên	210.404.889	1.058.735.636
